algorithm,size,seconds
introsort_c300,390000,0.055680600
introsort_c300,400000,0.057948200
introsort_c300,410000,0.062609800
introsort_c300,420000,0.065964000
introsort_c300,430000,0.066455000
introsort_c300,440000,0.066944400
introsort_c300,450000,0.066956400
introsort_c300,460000,0.065660600
introsort_c300,470000,0.067416000
introsort_c300,480000,0.071921800
introsort_c300,490000,0.072013200
introsort_c300,500000,0.073141200
introsort_c300,510000,0.076680000
introsort_c300,520000,0.077143800
introsort_c300,530000,0.077356600
introsort_c300,540000,0.083504200
introsort_c300,550000,0.081744000
introsort_c300,560000,0.083704200
introsort_c300,570000,0.087862000
introsort_c300,580000,0.089279200
introsort_c300,590000,0.087099400
introsort_c300,600000,0.089519200
introsort_c300,610000,0.092214200
introsort_c300,620000,0.092152200
introsort_c300,630000,0.094758000
introsort_c300,640000,0.093905400
introsort_c300,650000,0.097144200
introsort_c300,660000,0.099061600
introsort_c300,670000,0.102145600
introsort_c300,680000,0.105132400
introsort_c300,690000,0.104539200
introsort_c300,700000,0.107127400
introsort_c300,710000,0.108073600
introsort_c300,720000,0.111867400
introsort_c300,730000,0.111834800
introsort_c300,740000,0.112717600
introsort_c300,750000,0.115191200
introsort_c300,760000,0.113968000
introsort_c300,770000,0.116542400
introsort_c300,780000,0.133948200
introsort_c300,790000,0.117637800
introsort_c300,800000,0.124615800
introsort_c300,810000,0.126448800
introsort_c300,820000,0.133043400
introsort_c300,830000,0.126499800
introsort_c300,840000,0.126478600
introsort_c300,850000,0.129658400
introsort_c300,860000,0.128649800
introsort_c300,870000,0.136210000
introsort_c300,880000,0.134200800
introsort_c300,890000,0.137438600
introsort_c300,900000,0.142489600
introsort_c300,910000,0.140001800
introsort_c300,920000,0.140163600
introsort_c300,930000,0.143766400
introsort_c300,940000,0.152933000
introsort_c300,950000,0.145597200
introsort_c300,960000,0.151201800
introsort_c300,970000,0.152994800
introsort_c300,980000,0.152705400
introsort_c300,990000,0.156330200
introsort_c300,1000000,0.156138400
